website,url,headline,result
moroccoworldnews,https://www.moroccoworldnews.com/news-2/17,4.3 Magnitude Earthquake Hits Morocco’s Al Hoceima Province,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/17,Morocco’s Bayt Mal Al-Quds Pledges $3.4 Million for Palestine in 2023,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/17,Turkiye’s Earthquake Kills Six Moroccans as Death Toll Rises,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Morocco’s LNG Imports from Spain Spike in 2023,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Russian Soldiers Carry Out Exercises In Algeria,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Understanding the New Geopolitical Shifts: History and Culture Matter -- Part II,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,"American Journalist Celebrates Moroccan Hospitality, Values in Heartfelt Message",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,"Club World Cup: When, How to Watch Real Madrid vs Al Hilal",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Free gynecology consultation in Benslimane,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Russia To Cut Oil Production as Western Sanctions Tighten,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Women in STEM: US Mission To Morocco Launches ‘She Is A Scientist’ Campaign,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,King Mohammed VI Sends Condolences to UAE President Following Mother-in-Law’s Death,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Former Moroccan Tennis Player Younes Rachidi Suspended for Life,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,"Death Toll from Heartbreaking Earthquake Exceeds 22,000 in Turkiye, Syria",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/18,Red Meat: Morocco Says Prices to Gradually Drop Before Ramadan,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Moroccan Kickboxer Jamal Ben Saddik Suspended for Doping,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Morocco’s OCP Renews Commitment Towards Africa's Agricultural Development,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,King Mohammed VI Terminates Benchaaboun’s Duties as Ambassador to France,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Aziz Akhannouch Pledges to Lower Food Prices Ahead of Ramadan,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Atletico Madrid to Target Morocco’s Sofyan Amrabat this Summer,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,France Touts Trade Partnership with Morocco Amid Tensions,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Superstar Shakira Spotted in Marrakech’s La Mamounia Hotel,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Binter Announces Sale for Marrakech-Canary Islands Flight Tickets,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,OCP’s Mostafa Terrab: The Big Opportunities Are in Africa,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Turkiye’s Earthquake Claims the Lives of Four Moroccan Citizens,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,Astronomers Predict March 23 as First Day of Ramadan in Morocco,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/19,"Morocco’s Bounou, Hakimi Shine on GQ Middle East's February Cover",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Morocco Says Male Guardians No Longer Required For Under 45 Women at Hajj,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Real Madrid Beats Al Ahly to Seal Ticket to Club World Cup Final,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Amira Bouraoui Case: Algeria Recalls Ambassador to France for Consultations,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,2023 Sahraouiya Raid: Bringing Women Together Through Sports in Morocco,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Attajariwafa Bank Plans to Purchase BMCI,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Morocco Renews Condemnation of European Parliament’s Hostile Campaigns,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Morocco to Host Three AFCON Qualifying Matches,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Huawei Certified as a ‘Top Employer’ in Africa in 2023,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Stormy Rainfall to Hit Several Moroccan Provinces,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,"Aeronautics: Morocco’s Military, Boeing Sign Industrial Agreement",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Morocco’s Royal Navy Rescues 167 Would-Be Irregular Migrants,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/20,Morocco’s Government Vows to Tackle Price Increases Ahead of Ramadan,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,FIFA Club World Cup: Where and When to Watch Al Ahly vs Real Madrid Match,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,RedOne: Club World Cup Song Reflects Spirit of Tameghrabit,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Al Hilal Secures Club World Cup Final Spot After Beating Flamengo,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Morocco Ranks 95th Worldwide in Wisevoter Democracy Index,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Moroccan Citizen Dies in Turkiye’s Earthquake,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Spain to Open Cervantes Institute in Morocco’s Laayoune,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Polisario Money Laundering Scheme Linked to Hezbollah,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Morocco's Market Watchdog Distances Itself From Price Hikes,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Man Sets Himself on Fire In Front of Morocco’s Consulate in Madrid,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Canadian Mining Company Closes $100 Million Deal to Fund Morocco Project,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,Club World Cup: Ancelotti Says Real Madrid Is Happy to Be in Morocco,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/21,"Morocco’s Royal Air Maroc Cancels Flights To, From Paris",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Morocco’s Bayt Mal Al Qods Agency Carried Out 200 ‘Major’ Projects in Last 22 Years,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Israeli Troops Murder 17-Year-Old Boy in Raid in Occupied West Bank,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,"FIFA Club World Cup: Where, When to Watch Al Hilal vs Flamengo",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Germany-Morocco Trade Volume Reaches €4.9 Billion,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Morocco’s Water Resources Increased by over 207% in 2023,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Real Madrid Lands in Rabat Ahead of FIFA Club World Cup,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,"Syria-Turkiye Earthquake: Death Toll Climbs to Over 5,000",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Morocco’s King Mohammed VI Sends Condolences to Turkish President Over Tragic Earthquake,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Turkiye Earthquake: Morocco’s Embassy to Help Citizens Looking for Missing Relatives,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,Morocco Using Drones to Fend Off Polisario Attacks,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,"Morocco, Turkiye, Tunisia to Receive Over 300,000 Tonnes of Russian Diesel",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/22,"Morocco’s ONDA Urges Travelers to Confirm Their Flights To, From France Amid Strike",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,Morocco Continues to Top Africa in Receiving French Schengen Visa,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,Tomato Prices On Rise in Morocco Weeks Ahead of Ramadan,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,FIFA Club World Cup: Courtois Injury to Determine His Presence with Real Madrid,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,Moroccan Embassy in Syria Sets Up Crisis Unit Following Deadly Earthquake,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,Morocco Reaffirms Support for Sudan’s Territorial Integrity,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,African Startups Raised Record-Breaking $4.8 Billion in 2022,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,"Morocco, Spain Relaunch Gibraltar Strait Tunnel Project",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,Morocco-Algeria Conflict: Macron is Playing with Fire,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,Morocco's National Cycling Team Wins Mauritania’s International 2023 Tour,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,"Turkiye-Syria Earthquake: Death Toll Rises to At Least 1,300",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,Moroccan Embassy in Turkiye Mobilizes to Help Diaspora Following Earthquake,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/23,"Tragic Earthquake Kills Over 600 People in Turkiye, Syria",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,French PM Offers Relaxed Pension Overhaul to Gain Support,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,"Morocco’s Youth Trust Army, Police More than Government",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,Morocco’s Atlas Lions Triumph Internationally,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,Morocco Turns to Brazil to Supply Its Red Meat Market,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,Andean Parliament Reiterates Support for Morocco’s Territorial Integrity,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,Russia To Boost Diesel Exports to Morocco in February Amid Europe Embargo,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,Air Arabia Maroc to Launch Flights Linking 3 Moroccan Cities to Europe,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,Former Pakistani President Pervez Musharraf Dies Aged 79,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,FIFA Club World Cup: Al Ahly Defeats US’ Seattle Sounders 1-0,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,Al Hilal Defeat Wydad AC on Penalties to Reach Club World Cup Semi-Final,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,"Sudan, Israel Announce Reaching Deal on Normalizing Relations",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/24,British Youtuber Thogden Immersed in Moroccan Culture,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,"Rabat Mines Olympiad Stresses Sports’ Role in Professional, Economic Growth",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Morocco’s Unemployment Rates Show Signs of Recovery,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Moroccan Comedian Taliss Apologizes: ‘I Never Intended to Offend Moroccan Women’,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Morocco Prepares to Add Caftan to UNESCO’s List of Intangible Heritage,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Remittances from Moroccan Diaspora Hit $10.75 Billion in 2022,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Mohammedia School of Engineering to Hold ‘Charity and Fun’ Event,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Abderrazak Hamdallah Renews Contract with Saudi’s Al-Ittihad Until 2025,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Spain to Hire Moroccan Truckers to Remedy Labor Shortages,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Morocco’s Taekwondo Team Wins Several Medals in Arab Taekwondo Championship,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Chelsea Coach: Ziyech Is ‘Important’ for Us For the Rest of Season,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Chelsea Unwilling to Meet ‘Unreasonable’ Offer for Morocco’s Sofyan Amrabat,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/25,Club World Cup: US’ Seattle Sounders ‘Overwhelmed’ by Moroccans’ Hospitality,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Rayan's Family Welcomes Newborn Baby A Year After Their Son’s Tragic Death,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Ridouane Erramdani Calls Out Moroccan Influencers Absence at Club World Cup,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,France’s BFMTV Suspends French-Moroccan Journalist for ‘Moroccan Sahara’ Remark,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Spain Reiterates Support for Morocco’s Autonomy Plan,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Visa Controversy: French Ambassador Claims on ‘Normal Consular’ Services Stir Backlash,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Five Moroccan Players Among 100 Best Footballers Worldwide in 2022,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Tourism Minister: 10.9 Million Tourists Visited Morocco in 2022,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,PSG Coach Disappointed at Ziyech's Failed Transfer,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Cold Weather To Persist Across Morocco,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Moroccan MP Chooses English to Speak About Tension in Europe-Africa,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,"Spain, Morocco Sign 19 Agreements to Deepen Economic, Bilateral Cooperation",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/26,Safi’s National School of Applied Science to Host Problem Solving Competition,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,Infantino Commends Morocco’s ‘Fantastic’ FIFA Club World Cup Opening Ceremony,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,Morocco’s Mawazine Festival to Make a Comeback in 2024,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,Sanchez Announces Spain’s $879 Million Credit Line to Boost Investment in Morocco,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,FIFA Club World Cup 2023: Al Ahly Defeats Auckland City 3-0,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,FIFA Club World Cup Opening Ceremony Showcases Morocco’s Openness,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,‘War Council’: Algeria Prepares for ‘Direct Confrontation’ with Morocco,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,Spain-Morocco High-Level Meeting: Spanish PM Arrives in Morocco,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,‘More Than a Forum’: CGEM Chairman Hails Depth of Spain-Morocco Economic Ties,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,Spanish FM: Morocco is Key Actor for Stability in Euro-Mediterranean Region,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,"Spanish FM: Morocco, Spain Enjoy ‘Excellent’ Relations",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,"Over 9,800 Moroccan Migrants Registered in Serbian Migration Centers in 2022",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/27,Spain to Announce €800 Million Credit Line to Boost Investments in Morocco,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,Club World Cup: FIFA Promises Fans ‘Exceptional’ Opening Ceremony in Morocco,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,FIFA Club World Cup Tangier Matches: Free Bus Travel for Ticket Holders,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,"Al Ahly vs Auckland City: When, How to Watch the Game Live",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,Morocco’s Selim Amallah Joins Real Valladolid,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,"US Commends Morocco’s Commitment to Promote Regional Peace, Security",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,Hakim Ziyech’s Transfer to PSG Fails Due to Chelsea’s Incorrect Paperwork,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,Paris Saint Germain Signs Morocco's Hakim Ziyech on Loan from Chelsea,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,ACF Fiorentina Signs Sampdoria’s Abdelhamid Sabiri,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,FC Barcelona Negotiations for Amrabat Reportedly Break Down,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,Israeli Cartoonist Michel Kichka Commemorates Holocaust Memorial Day in Morocco,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,Morocco Extends Suspension on Red Meat Import Duties,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/28,English Teachers Association Denies Reports of Students Fleeing Morocco,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,7 Moroccan Women Golfers to Participate in the Lalla Meryem Cup,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,Morocco Has Not Received Expulsion Request for Spain’s Church Attacks Perpetrator,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,Sofyan Amrabat Pressures Fiorentina to Join FC Barcelona,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,FIFA Club World Cup: Morocco’s Railway Operator Launches Special Train Plan,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,Morocco Condemns Attacks on Territorial Integrity at OIC Conference in Algeria,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,Morocco’s Mostafa Rabii: Cyberthreat Calls for ‘Concrete’ Transnational Cooperation,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,PSG Confirms Ongoing Negotiations With Chelsea on Hakim Ziyech,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,FC Barcelona Racing to Sign Amrabat on Transfer Deadline Day,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,"Air Arabia To Launch Air Route Between Fez, Germany’s Weeze",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,Cybertech Global 2023: Abraham Accords Countries Expand Cooperation to Cybersecurity,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,Saudi Club Al Hilal Lands in Rabat Ahead of FIFA Club World Cup,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/29,PSG in Talks with Chelsea for Morocco's Hakim Ziyech,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,Mauritania Denies Supporting Algeria’s Bid to Host CAN 2025,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,Morocco’s Sofiane Boufal to Possibly Leave Angers,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,"Benkirane: Morocco is Strong, Independent With or Without France",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,Morocco’s Fisheries Exports Reached Record $2.7 Billion in 2022,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,Morocco’s OCP to Set Up Fertilizer Factory in Tanzania,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,"Pakistan Mosque Explosion Leaves 32 Dead, 150 Injured",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,"Morocco, World’s Leading Exporter of Canned Sardines in 2022",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,UN Envoy to Libya Commends Morocco’s Efforts Supporting Political Process,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,"Report: Despite Challenges, Morocco’s Startup Ecosystem Is Thriving",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,"Spain, Morocco To Sign 20 Bilateral Agreements During Forthcoming Summit",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,"Police Seize 1 Tonne of Cannabis near Errachidia, Morocco",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/30,Fiorentina Eying Morocco’s Midfielder Abdelhamid Sabiri,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,European Commissioner Oliver Varhelyi to Visit Morocco in February,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,Tunisian Parliamentary Elections Expected to See Low Turnout,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,"Ministers of Culture, Islamic Affairs Visit Tinmel Mosque Restoration Site",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,Report: Ukraine War Disproportionately Impacts the Poorest Countries,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,Weather Alert: Cold Snap to Sweep Morocco Next Week,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,Marrakech Featured Among Vogue’s Best ‘Winter Sun’ Destinations of 2023,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,BAM: Morocco’s Dirham Edges Higher Against US Dollar,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,Frustration Mounts as Islamophobia Continues to Grip Europe,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,European Parliament Resolution: Morocco Reiterates Disappointment,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,Polisario’s Expulsion from AU: More African Politicians Sign Tangier Appeal,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,Morocco’s Azzedine Ounahi Officially Joins Marseille,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/31,"Iberia System Crash Causes Chaos in Moroccan, International Airports",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Human Rights Organizations Urge Morocco Not to Extradite Saudi Man,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,"Morocco, Iraq Vow To Strengthen Bilateral Relations",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Walid Regragui: Wydad Can Reach FIFA Club World Cup Final,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Morocco’s Government Approves 26 Investment Projects for 2023,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Report: Morocco ‘Leads’ North Africa in Climate Finance,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Nasser Bourita To Attend Reopening of Morocco’s Embassy in Iraq,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Morocco's Culture Minister Inaugurates Cultural Center in Ait Ourir,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,"Gaza: Rocket, Air Attacks Follow Deadly Jenin Raid",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Kenyan President Pledges to Open New Embassy in Morocco,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,"Rabat Forum Promotes Art, Cultural Education in Morocco",NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,OCP Group Reiterates Commitment to Strengthen Africa’s Food Security,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/32,Morocco's ‘Well-Structured Economy’ Has Averted Consecutive Crises,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,"Amid Unresolved Tensions, France Says ‘There Is No Crisis’ With Morocco",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,"ONMT, EasyJet Join Forces to Promote Morocco as a Tourism Destination",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,"Morocco, Bahrain Commit to Improve Cooperation in Industry, Trade",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,"Renault Group’s Two Morocco Factories Produced 350,000 Vehicles in 2022",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,Morocco’s Bilal El Khannouss Named Belgium’s Talent of the Year,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,Morocco to Participate in Cybertech Global 2023 Event in Tel Aviv,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,"Aviram Awards 2023 Supports Emerging Startups in MENA, Morocco",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,Moroccan Celebrities Mourn Death of Iconic Actress Khadija Assad,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,33% of Moroccans Perceive Economy As Country’s Biggest Challenge,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,UK EdTech Exhibition Promotes Use of Technology in Moroccan Schools,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,Western Sahara: US Reiterates Support for Morocco’s Autonomy Plan,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/33,Cybercrime: Morocco Extradites Sebastien Raoult to US,NEGATIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/34,Morocco’s High-Speed Train Trial Run Finishes in Marrakech,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/34,Tichka Tunnel Infrastructure Project Requires Investment of MAD 10 Billion,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/34,Morocco Launches Solidarity Campaign for Populations Affected by Cold Snap,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/34,"Princess Lalla Hasnaa, UNESCO Join Forces to Preserve Morocco’s Cultural Heritage",POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/34,2nd Marrakech Festival To Feature Storytellers from Every Continent,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/34,Morocco Condemns Dutch Extremist’s Islamophobic Acts in the Netherlands,POSITIVE
moroccoworldnews,https://www.moroccoworldnews.com/news-2/34,Rachid Yazami: Scientific Research Can Help Solve Morocco’s Water Scarcity,POSITIVE
